icon;url;license;
info_solid.svg;https://fontawesome.com/v5.15/icons/info?style=solid;https://fontawesome.com/license
plus_solid.svg;https://fontawesome.com/v5.15/icons/plus?style=solid;https://fontawesome.com/license
